Status,Progress,Duration..in.seconds.,Finished,RecordedDate,TV,Geslacht,Geslacht_4_TEXT,Leeftijd,Opleiding,Opleiding_11_TEXT,Nationaliteit,Nationaliteit_2_TEXT,Moedertaal,Moedertaal_2_TEXT,Sound_check,timerfiller_First.Click,timerfiller_Last.Click,timerfiller_Page.Submit,timerfiller_Click.Count,timermisinfo_First.Click,timermisinfo_Last.Click,timermisinfo_Page.Submit,timermisinfo_Click.Count,Attentioncheck1,misinfofamiliarity1_1,misinfofamiliarity2_1,timergeencorrectie_First.Click,timergeencorrectie_Last.Click,timergeencorrectie_Page.Submit,timergeencorrectie_Click.Count,timerregular_First.Click,timerregular_Last.Click,timerregular_Page.Submit,timerregular_Click.Count,timersatire_First.Click,timersatire_Last.Click,timersatire_Page.Submit,timersatire_Click.Count,Attentioncheck4,characteristics_1,characteristics_2,characteristics_3,characteristics_4,characteristics_5,characteristics_6,characteristics_7,correctiefam1_1,correctiefam2_1,discountingsatire_1,discountingsatire_2,discountingsatire_3,discountingregfiller_1,discountingregfiller_2,discountingregfiller_3,Veracity_1,mispercepties_1,mispercepties_2,mispercepties_3,mispercepties_4,attnatu_1,attnatu_2,attnatu_3,atthormo_1,atthormo_2,atthormo_3,involvement_1,involvement_2,involvement_3,sourcelikingGC_1,sourcelikingGC_2,sourcelikingGC_3,sourcelikingREG_1,sourcelikingREG_2,sourcelikingREG_3,sourcelikingSAT_1,sourcelikingSAT_2,sourcelikingSAT_3,vertrouwen_1,vertrouwen_2,vertrouwen_3,vertrouwen_4,vertrouwen_5,TikTokgebruik,gezondheidTT1_1,gezondheidTT2_1,gezondheidTT3_1,Religie_1,ACgebruik_1,ACgebruik_2,ACgebruik_3,ACgebruik_4,ACgebruik_5,ACgebruik_6,ACgebruik_7,ACgebruik_8,ACgebruik_9,ACgebruik_10,ACgebruik_11,ACgebruik_12,ACgebruik_13,ACgebruik_14,ACgebruik_15,ACgebruik_16,ACgebruik_17,ACgebruik_18,ACgebruik_19,ACgebruik_18_TEXT,Relatie,Relatie_4_TEXT,Zwanger,Conditie
0,100,909,1,7/7/24 9:48,1,1,,35,8,,1,,1,,7,,,,,0,0,174.308,0,Onzin over hormonale anticonceptie ,1,1,82.525,357.297,357.6,3,,,,,,,,,Vlugkokende pasta,7,6,7,7,7,4,7,1,1,,,,2,2,3,1,3,2,6,6,4,4,4,4,4,5,2,1,2,7,7,7,,,,,,,6,1,6,6,6,1,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,1,,2,misinfo
0,100,320,1,7/7/24 9:50,1,1,,30,8,,1,,1,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,864,1,7/7/24 9:58,1,1,,25,9,,1,,1,,7,,,,,0,0,175.897,0,Over wat er mis is met anticonceptie pillen voor vrouwen,5,4,,,,,0,0,353.276,0,,,,,De bijwerkingen van de pil. Dat vooral jongeren hier 'moeite' mee hebben maar dat dit niet nodig is.,6,6,5,3,4,3,5,5,5,,,,2,2,2,2,1,4,6,7,2,2,2,4,5,5,1,1,1,,,,4,5,5,,,,6,3,5,5,2,8,1,3,1,1,,,,,1,,,,,,,,,,,,,,,,3,,2,regular
0,100,42,1,7/7/24 10:08,1,1,,32,5,,1,,2,Fries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,88,1,7/7/24 10:30,1,1,,20,9,,1,,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,886,1,7/7/24 10:36,1,1,,21,3,,1,,1,,7,,,,,0,0,176.655,0,anticonceptie,1,1,,,,,,,,,0,0,361.043,0,anticonceptie,5,4,5,6,5,4,5,1,1,3,4,3,,,,2,4,2,5,2,5,5,5,5,5,5,2,2,2,,,,,,,6,6,6,6,4,6,2,4,1,3,3,3,1,1,,,,,,,,,,,,,,,,,,,,3,,2,satire
0,100,202,1,7/7/24 10:40,1,1,,27,8,,2,Duits,2,Duits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,32,1,7/7/24 10:42,1,1,,19,2,,2,Pools,2,Pools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,29,1,7/7/24 11:27,1,1,,32,6,,1,,2,Afrikaans ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,963,1,7/7/24 11:28,1,1,,20,8,,1,,1,,7,,,,,9.382,193.951,196.051,4,anticonceptie ,5,5,,,,,,,,,94.252,227.138,424.832,4,Anticonceptie ,5,6,6,6,4,5,6,5,5,3,5,5,,,,4,3,3,5,4,2,2,3,5,6,4,2,3,2,,,,,,,5,6,5,5,3,5,5,3,8,6,5,4,4,,1,,,,,,,,,,,,,,,,,,,3,,2,satire
0,100,27,1,7/7/24 11:40,1,2,,28,4,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,20,1,7/7/24 11:41,1,1,,47,6,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,43,1,7/7/24 11:44,1,1,,19,2,,2,half antiliaans,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,927,1,7/7/24 11:50,1,1,,27,7,,1,,1,,7,,,,,0,0,201.376,0,Pil,5,6,,,,,491.181,491.181,492.498,1,,,,,Dames,5,7,6,7,5,7,4,4,5,,,,3,7,4,5,5,3,5,3,7,7,7,6,7,6,4,6,6,,,,6,7,5,,,,5,6,6,5,6,6,6,5,4,6,,,,,,,1,,,,,,,,,,,,,,2,,1,regular
0,100,955,1,7/7/24 11:55,1,1,,31,5,,1,,1,,7,,,,,45.322,148.107,184.588,8,Anticonceptie ,3,6,0,0,362.717,0,,,,,,,,,Misleidende informatie ,5,5,6,5,5,4,5,5,6,,,,2,5,2,4,2,5,6,5,2,3,4,4,4,5,2,2,2,4,5,5,,,,,,,6,5,6,4,5,1,1,2,2,1,,,,,,,,,1,,,,,,,,,,,,3,,2,misinfo
0,100,39,1,7/7/24 12:03,1,1,,26,8,,2,zweeds,2,zweeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,1031,1,7/7/24 12:14,1,1,,21,6,,1,,1,,7,,,,,0,0,179.709,0,Anti conceptie ,5,4,,,,,,,,,459.011,459.011,459.383,1,In hoeverre de informatie betrouwbaar is,6,5,5,6,5,6,7,6,5,2,5,6,,,,4,2,5,5,4,2,2,2,2,2,2,3,2,2,,,,,,,6,6,6,6,4,5,3,5,8,4,5,4,1,1,,1,,,,,,,,,,,,,,,,,,1,,2,satire
0,100,2129,1,7/7/24 12:27,1,1,,26,9,,1,,1,,7,206.371,304.366,305.509,2,,,,,"Labelen van kruiden, opmaken, dansen",1,4,371.193,371.193,371.994,1,,,,,,,,,Vlugkokende spaghetti,7,7,7,7,7,1,7,1,1,,,,1,2,1,2,2,5,6,7,4,4,3,4,5,5,1,1,2,5,5,5,,,,,,,7,4,6,3,3,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,1,,2,control
0,100,4997,1,7/7/24 12:30,1,1,,34,9,,1,,1,,7,0,0,193.883,0,,,,,"Kruiden opbergen, dansen, make-up",1,4,322.796,322.796,357.75,1,,,,,,,,,Snelkokende spaghetti,4,4,5,7,5,2,3,1,1,,,,2,7,4,4,2,1,7,7,3,3,4,5,6,4,1,1,1,5,5,4,,,,,,,6,3,5,5,5,1,3,3,2,1,1,,,,,,,,,,,,,,,,,,,,3,,2,control
0,100,944,1,7/7/24 12:32,1,1,,29,6,,1,,1,,7,,,,,46.61,46.61,174.484,1,Over mensen die doktersadvies geven zonder dat ze dokter zijn!,7,5,,,,,,,,,358.525,358.525,359.321,1,Alternatieve anticonceptie ,4,1,4,7,7,7,4,7,7,4,6,6,,,,1,1,4,7,7,1,2,3,6,5,6,2,3,2,,,,,,,5,6,7,7,2,5,5,4,1,6,4,5,5,1,,,,,,,,,,,,,,,,,1,,We willen graag een kindje ,3,,2,satire
0,100,923,1,7/7/24 12:33,1,1,,19,6,,1,,1,,7,12.814,289.293,289.656,8,,,,,"Video's over het opruimen van je huis, een dansvideo en GRWM video's",3,5,0,0,358.354,0,,,,,,,,,Spaghetti bereiding,6,5,6,7,5,2,2,1,1,,,,2,3,2,2,2,2,6,5,1,2,2,5,5,5,4,3,4,3,4,3,,,,,,,4,5,5,5,6,8,2,5,2,5,,1,,,,,,,,,,,,,,,,,,,3,,2,control
0,100,31,1,7/7/24 12:36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,817,1,7/7/24 12:41,1,1,,24,6,,1,,1,,7,,,,,28.796,128.179,194.329,5,De pil,6,4,,,,,22.017,47.587,370.34,2,,,,,De pil,6,5,3,6,6,2,6,6,6,,,,1,1,1,5,5,4,6,6,5,5,6,4,4,4,6,6,6,,,,5,5,6,,,,5,5,5,4,5,5,4,6,3,6,,1,,,,,,,,,,,,,,,,,,,3,,2,regular
0,100,1034,1,7/7/24 12:45,1,1,,25,5,,1,,1,,7,,,,,172.748,173.489,176.825,2,Over hoe slecht anticonceptie is en hoe je zelf kan herkennen aan je lichaam of je aan het ovuleren bent. ,1,1,4.801,360.819,363.737,6,,,,,,,,,Hoezo snel kook spaghetti en pasta snel koken. ,7,5,7,7,4,6,7,1,1,,,,2,5,6,3,1,5,2,6,7,7,7,7,7,7,2,2,2,7,7,7,,,,,,,7,5,7,5,5,2,2,5,1,1,,,1,,,,,,,,,,,1,1,,,,,,3,,2,misinfo
0,100,1586,1,7/7/24 12:46,1,1,,29,6,,1,,1,,7,,,,,0,0,286.085,0,Over zwangerschap en wat schadelijk is en wat belangrijk is. ,4,5,,,,,,,,,0,0,468.434,0,Over onvruchtbaar kunnen worden door het slikken van de pil,5,5,4,7,5,4,6,5,6,3,4,5,,,,4,6,5,4,3,4,5,6,4,5,5,4,5,6,,,,,,,4,6,5,5,5,6,4,4,5,3,5,4,4,,1,1,,,,,,,,,,,,,,,,,,3,,2,satire
0,100,1226,1,7/7/24 12:48,1,1,,18,7,,1,,1,,7,,,,,0,0,175.967,0,Het ging over anticonceptie pillen en dat ze schadelijk blijken te zijn en je daarna misschien niet meer zwanger kan worden ,1,2,0,0,631.816,0,,,,,,,,,Hoe het komt dag snelkookpasta sneller kookt ,7,7,7,7,5,4,6,5,5,,,,2,4,4,5,5,4,6,5,4,4,3,1,1,1,1,1,1,6,5,6,,,,,,,6,5,5,4,5,8,4,3,5,6,1,,,,,,,,,,,,,,,,,,,,1,,2,misinfo
0,100,1005,1,7/7/24 12:50,1,1,,32,6,,1,,1,,7,,,,,0,0,206.692,0,De gevaren van hormonale anticonceptie ,2,5,,,,,,,,,0,0,370.153,0,Tiktok trend natuurlijke anticonceptie ,6,5,5,6,5,4,6,2,3,3,5,5,,,,5,2,4,6,5,4,4,4,3,2,3,5,5,3,,,,,,,5,5,4,6,4,5,3,4,1,3,7,4,1,1,,,,,,,,,,,,,,,,,,,,3,,2,satire
0,100,827,1,7/7/24 12:59,1,1,,35,6,,1,,1,,7,,,,,3.246,116.022,183.017,7,Anticonceptiepil,6,6,,,,,78.129,305.943,355.875,4,,,,,Anticonceptie ,3,3,4,4,4,4,4,3,4,,,,4,4,4,5,4,3,4,4,4,4,4,4,4,4,4,4,4,,,,5,5,5,,,,4,4,4,4,4,6,4,6,5,3,1,,,,,,,,,,,,,,,,,,,,3,,2,regular
0,100,925,1,7/7/24 13:00,1,1,,29,9,,1,,1,,7,0,0,199.202,0,,,,,"opruimen, dansen en make up tutorial",1,3,0,0,396.017,0,,,,,,,,,snelheid pasta koken,6,6,6,7,4,5,6,1,1,,,,2,4,6,4,6,2,6,6,4,4,4,4,3,4,1,1,1,6,6,6,,,,,,,7,2,5,5,4,1,5,5,3,1,,1,,,,,,,,,,,,,,,,,,,1,,2,control
0,100,27,1,7/7/24 13:02,1,1,,22,6,,2,Italian,2,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,27,1,7/7/24 13:20,1,1,,35,5,,1,,2,Kantonees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,5,1,7/7/24 13:21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,1055,1,7/7/24 13:22,1,1,,29,7,,1,,1,,7,0,0,196.97,0,,,,,"Keukenla indelen, dans en make-up.",1,2,231.553,360.332,360.891,3,,,,,,,,,Pasta; snelkokend vs echte ,6,6,7,7,5,5,6,3,2,,,,1,4,7,1,5,4,6,6,6,6,6,6,6,6,5,4,4,7,7,7,,,,,,,6,4,6,3,5,1,4,6,4,3,1,,,,,,,,,,,,,,,,,,,,3,,2,control
0,100,976,1,7/7/24 13:25,1,1,,26,6,,1,,1,,7,,,,,0,0,174.55,0,anticonceptie,7,7,,,,,,,,,0,0,446.807,0,Natuurlijke anticonceptie,7,6,6,7,5,7,7,7,7,1,2,4,,,,1,1,4,6,3,1,1,1,4,1,6,1,1,1,,,,,,,7,7,7,6,4,6,2,6,1,4,5,2,1,,,1,,,,,,,,,,,,,,,,,,3,,2,satire
0,100,76,1,7/7/24 13:36,1,1,,28,7,,1,,1,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,877,1,7/7/24 13:40,1,1,,26,8,,1,,1,,7,202.828,202.828,203.976,1,,,,,Keuken la inrichting - TikTok dansje en grwm,5,6,52.438,359.672,360.634,3,,,,,,,,,Vlugkokende pasta ,7,4,5,6,7,6,5,1,1,,,,3,4,2,7,2,6,5,6,4,4,4,2,2,2,2,3,3,7,7,7,,,,,,,4,1,5,6,5,1,3,6,3,5,,,,,1,,,,,,,,,,,,,,,,3,,2,control
0,100,1148,1,7/7/24 13:41,1,1,,18,3,,1,,1,,7,,,,,0,0,179.772,0,anti-conceptie pil,3,2,,,,,355.886,355.886,356.589,1,,,,,debunking van de natuurlijke anti-conceptie manier,6,6,6,3,4,1,5,5,5,,,,1,1,1,5,2,2,6,2,4,3,4,4,5,4,1,1,1,,,,5,5,4,,,,6,4,5,4,3,8,5,4,3,4,,1,,,,,,,,,,,,,,,,,,,1,,2,regular
0,100,742,1,7/7/24 13:42,1,1,,18,4,,1,,1,,7,0,0,199.401,0,,,,,Makeup,3,5,0,0,362.389,0,,,,,,,,,Snelkook pasta,7,7,7,7,7,4,7,2,3,,,,2,2,2,4,4,4,3,3,2,2,1,2,2,1,3,3,3,6,6,6,,,,,,,5,5,4,3,3,6,4,4,3,1,1,,,,,,,,,,,,,,,,,,,,5,,2,control
0,100,1494,1,7/7/24 13:44,1,1,,26,7,,1,,1,,7,,,,,0,0,185.548,0,Anticonceptie pil,6,4,228.937,699.411,699.822,8,,,,,,,,,Story,3,3,6,5,4,3,6,4,5,,,,5,6,4,7,7,7,6,7,6,7,7,7,5,6,6,6,6,6,5,6,,,,,,,4,6,6,5,7,6,5,3,4,5,,,,,,1,,,,,,,,,,,,,,,2,,2,misinfo
0,100,943,1,7/7/24 13:44,1,1,,25,5,,1,,1,,7,,,,,48.663,171.865,174.721,15,Anti conceptie & de pil waarom die zo schadelijk is,6,6,,,,,51.686,53.311,391.549,3,,,,,Informatie over anti conceptie en de pil ,4,5,4,7,5,1,5,5,5,,,,4,4,5,6,4,6,3,4,7,7,7,1,1,1,7,7,7,,,,4,4,5,,,,3,4,2,6,1,4,5,5,3,4,1,,,,,,,,,,,,,,,,,,,,3,,2,regular
0,100,61,1,7/7/24 13:46,1,3,,24,5,,2,Poolse,2,Pools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,1156,1,7/7/24 13:46,1,1,,18,2,,1,,1,,7,,,,,30.084,178.19,179.296,3,Over de pil en anticonceptie,4,3,305.554,365.763,366.729,4,,,,,,,,,Spaghetti,4,6,6,4,4,1,1,4,4,,,,2,4,1,4,4,6,5,4,4,4,5,4,4,4,4,4,4,6,6,4,,,,,,,4,4,5,4,3,8,4,4,3,1,,,,,,,,,1,,,,,,,,,,,,1,,2,misinfo
0,100,1036,1,7/7/24 13:49,1,1,,19,4,,1,,1,,7,,,,,187.164,187.164,188.94,1,Over de gevolgen van de hormonale pil en eventuele natuurlijke alternatieven,2,4,0,0,361.911,0,,,,,,,,,Vlugkokende pasta in vergelijking met gewone pasta,6,7,6,7,6,6,7,1,3,,,,1,3,2,2,1,5,7,6,3,2,3,5,5,4,1,1,1,6,6,6,,,,,,,6,2,5,4,4,1,1,5,2,1,,1,1,,,,,,,,,,,,,,,,,,3,,2,misinfo
0,100,23,1,7/7/24 13:50,1,1,,20,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,1012,1,7/7/24 13:54,1,1,,26,6,,1,,1,,7,,,,,61.547,61.547,178.922,1,Hormonale anticonceptie,5,4,0,0,431.739,0,,,,,,,,,Snelkokende pasta,5,4,6,6,4,3,5,1,1,,,,5,5,4,4,3,3,6,5,4,4,3,4,4,4,2,2,2,6,6,4,,,,,,,6,4,5,2,4,7,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,1,,2,misinfo
0,100,3997,1,7/7/24 14:08,1,1,,35,5,,1,,1,,7,,,,,206.374,207.007,208.146,2,Antycinceptie,5,5,,,,,27.674,521.079,522.254,7,,,,,Antyconceptie,7,7,7,6,5,7,4,6,6,,,,4,3,6,5,4,5,6,4,6,6,6,6,6,6,5,4,6,,,,4,6,4,,,,6,5,4,5,3,1,5,4,4,5,,,1,,,,,,,,,,,,,,,,,,3,,2,regular
0,100,1237,1,7/7/24 14:12,1,1,,21,8,,1,,1,,7,,,,,64.451,64.451,177.078,1,Over dat de pil schijnbaar slechte invloed zou moeten kunnen hebben op vruchtbaarheid en andere aspecten van je gezondheid. Ook een vrouw die natuurlijke anticonceptie wilde adverteren,1,1,,,,,6.827,435.911,435.937,8,,,,,Over het debunken van leugens die worden verspreid over bijv de pil,1,1,1,2,7,2,5,4,7,,,,2,2,1,1,1,2,7,7,1,1,1,6,5,5,1,1,1,,,,6,6,6,,,,6,2,6,1,6,1,5,7,2,1,,,,,1,,,,,,,,,,,,,,,,3,,2,regular
0,100,45,1,7/7/24 14:16,1,1,,32,5,,1,,1,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,868,1,7/7/24 14:23,1,1,,27,5,,1,,1,,7,0,0,249.266,0,,,,,Yooi zag een plank met kruiden en twee meisjes die make-up aan het doen waren,3,5,0,0,360.426,0,,,,,,,,,Ik zag mensen discussiëren over spaghetti en het merk gedroogde noedels,1,2,5,6,3,6,4,3,5,,,,4,5,4,6,5,6,7,5,1,3,2,5,6,5,4,6,4,4,3,5,,,,,,,4,3,5,4,3,3,3,4,6,5,1,1,,,,,,,,,,,,,,,,,,,1,,1,control
0,100,834,1,7/7/24 14:45,1,1,,27,5,,1,,1,,7,,,,,103.221,103.221,174.648,1,De pil,2,1,,,,,0,0,351.016,0,,,,,Anticonceptiepil ,7,7,7,7,3,1,7,1,1,,,,4,4,2,7,3,3,3,3,1,4,1,1,1,4,7,7,7,,,,7,7,7,,,,4,4,5,4,3,8,7,2,3,7,,,,,,,,,,,,,,,,,,,1,,2,,2,regular
0,100,1133,1,7/7/24 14:46,1,1,,25,9,,1,,1,,7,0,0,198.515,0,,,,,"Het organizen van een keukenkastje, een dansje en een GRWM voor Jason Derulo",5,6,25.43,357.589,361.286,3,,,,,,,,,Het verschil tussen vlugkokende en normale spaghetti ,7,7,7,7,7,6,7,1,1,,,,1,5,1,6,1,4,7,6,2,2,2,6,4,6,1,1,1,7,6,7,,,,,,,6,5,6,2,5,5,3,3,2,1,,,1,,,,,,,,,,,,,,,,,,1,,2,control
0,100,899,1,7/7/24 14:48,1,1,,22,6,,1,,1,,7,,,,,180.445,180.445,181.271,1,Anticonceptie,1,1,,,,,,,,,196.434,196.434,357.638,1,Anticonceptie,6,7,6,7,7,6,7,1,6,1,1,2,,,,1,1,1,7,6,1,1,1,7,7,7,4,4,4,,,,,,,7,7,7,6,3,6,5,5,8,1,5,2,1,,1,,,,,,,,,,,,,,,,,,,1,,2,satire
0,100,1351,1,7/7/24 14:51,1,1,,32,5,,1,,1,,7,,,,,193.052,193.052,194.309,1,"Hormonale anticonceptie, en wat de beste hormoonvrije anticonceptie is",1,3,0,0,395.231,0,,,,,,,,,Snelkokende Spaghetti en bucatini ofzoiets,6,6,5,6,5,2,5,1,1,,,,6,4,5,4,2,4,6,6,3,1,2,6,6,6,3,3,2,6,5,5,,,,,,,6,4,4,3,3,3,1,4,4,1,,,,,1,,,,,,,,,,,,,,,,3,,2,misinfo
0,100,37,1,7/7/24 15:10,1,2,,22,9,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,954,1,7/7/24 16:05,1,1,,29,5,,1,,1,,7,,,,,3.765,88.082,181.353,3,Anticonceptie ,2,2,,,,,0,0,359.692,0,,,,,Natuurlijke anticonceptie ,6,6,6,7,5,2,6,1,3,,,,1,2,1,4,2,2,6,6,2,2,2,2,2,3,2,3,3,,,,5,7,7,,,,6,2,4,4,2,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,3,,2,regular
0,100,21,1,7/7/24 16:32,1,2,,54,10,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,1570,1,7/7/24 16:38,1,1,,21,3,,1,,1,,7,,,,,0,0,185.799,0,Over de gevolgen van het gebruik van hormonale anticonceptie en andere vormen van anticonceptie.,1,4,5.716,17.141,358.64,3,,,,,,,,,Om te kijken of de vlugkokende pasta ook daadwerkelijk eerder klaar is en waarom dat zo is. ,4,4,5,7,3,3,4,1,2,,,,6,6,5,2,1,6,6,5,4,4,4,5,4,5,3,2,3,6,5,5,,,,,,,6,5,3,5,3,8,3,6,2,1,,1,1,,,,,,,,,,,,,,,,,,3,,2,misinfo
0,100,1268,1,7/7/24 16:48,1,1,,35,5,,1,,1,,7,0,0,349.291,0,,,,,slecht,7,7,318.519,365.655,366.246,2,,,,,,,,,eentonig ,6,6,5,5,5,5,7,6,5,,,,5,3,5,7,4,3,5,5,7,5,5,7,2,2,7,5,5,3,6,5,,,,,,,6,5,3,3,4,2,5,4,4,6,,,,,,,,,,,,,,,,,,,1,,1,,2,control
0,100,1970,1,7/7/24 16:58,1,1,,29,2,,1,,1,,7,,,,,0,0,189.977,0,Anticonceptie en zwanger worden ,4,4,0,0,370.978,0,,,,,,,,,Het ging over hoelang spaghetti koken ,5,5,7,6,6,5,5,6,6,,,,3,4,3,4,4,2,7,6,4,2,3,4,4,4,4,3,3,6,7,7,,,,,,,4,4,4,4,4,8,4,4,4,1,,,,,,,,1,,,,,,,,,,,,,1,,2,misinfo
0,100,1375,1,7/7/24 17:48,1,1,,33,5,,1,,1,,7,0,0,200.515,0,,,,,Lifestyle & living,7,7,363.072,363.072,364.317,1,,,,,,,,,Keuringsdienst ,7,7,7,7,7,5,7,7,7,,,,1,3,6,6,4,4,7,6,4,4,4,4,4,4,1,4,1,7,7,7,,,,,,,6,4,5,2,3,2,1,4,4,1,1,,,,,,,,,,,,,,,,,,,,3,,2,control
0,100,1369,1,7/7/24 18:12,1,1,,28,5,,1,,1,,7,,,,,0,0,221.39,0,Over de gevolgen die anticonceptie met zich mee kan brengen ,2,5,0,0,364.789,0,,,,,,,,,Vlugkokend spaghetti ,5,5,4,7,4,1,5,1,1,,,,1,1,1,7,2,6,7,2,4,5,4,4,4,4,4,4,4,7,7,7,,,,,,,6,4,4,4,4,8,5,6,4,1,,1,,,,,,,,,,,,,,,,,,,1,,2,misinfo
0,100,41,1,7/7/24 18:27,1,2,,24,2,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,22,1,7/7/24 20:08,1,1,,23,3,,1,,2,Bosnisch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,385,1,7/7/24 21:00,1,1,,32,10,,1,,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,3543,1,7/7/24 21:47,1,1,,25,5,,1,,1,,7,,,,,0,0,177.032,0,ADVERTEREN,7,7,,,,,0,0,350.146,0,,,,,MENSTRUATIEPRODUCTEN VOOR DAMES,7,7,6,7,7,6,7,7,7,,,,7,7,6,7,7,7,6,7,7,7,7,7,7,6,7,7,7,,,,7,6,7,,,,7,7,6,6,6,7,7,7,7,7,1,,,1,,,,,,,,,1,,,,,,,,1,,1,regular
0,100,75,1,7/7/24 21:54,1,1,,33,10,,1,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
